"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-PlayerLNameComparatorJaccard-record1Value","0-PlayerLNameComparatorJaccard-record2Value","0-PlayerLNameComparatorJaccard-record1PreprocessedValue","0-PlayerLNameComparatorJaccard-record2PreprocessedValue","0-PlayerLNameComparatorJaccard-similarity","0-PlayerLNameComparatorJaccard-postproccesedSimilarity","1-PlayerFNameComparatorJaccard-record1Value","1-PlayerFNameComparatorJaccard-record2Value","1-PlayerFNameComparatorJaccard-record1PreprocessedValue","1-PlayerFNameComparatorJaccard-record2PreprocessedValue","1-PlayerFNameComparatorJaccard-similarity","1-PlayerFNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","newplayerTeamData_1391","newplayerTeamData_1425","0.0",,"yassine","abdullahi","yassine","abdullahi","0.0","0.0","bounou","shehu","bounou","shehu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1428","0.0",,"khalid","joel","khalid","joel","0.0","0.0","boutaib","obi","boutaib","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1429","0.0",,"khalid","daniel","khalid","daniel","0.0","0.0","boutaib","akpeyi","boutaib","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1391","newplayerTeamData_1428","0.0",,"yassine","joel","yassine","joel","0.0","0.0","bounou","obi","bounou","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1391","newplayerTeamData_1429","0.0",,"yassine","daniel","yassine","daniel","0.0","0.0","bounou","akpeyi","bounou","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1409","0.0",,"noureddine","nesyri youssef","noureddine","nesyri youssef","0.0","0.0","amrabat","en","amrabat","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1400","0.0",,"noureddine","younes","noureddine","younes","0.0","0.0","amrabat","belhanda","amrabat","belhanda","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1402","0.0",,"noureddine","kajoui monir","noureddine","kajoui monir","0.0","0.0","amrabat","el","amrabat","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1401","0.0",,"noureddine","faycal","noureddine","faycal","0.0","0.0","amrabat","fajr","amrabat","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1404","0.0",,"noureddine","mbark","noureddine","mbark","0.0","0.0","amrabat","boussoufa","amrabat","boussoufa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1403","0.0",,"noureddine","khalid","noureddine","khalid","0.0","0.0","amrabat","boutaib","amrabat","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1406","1.0",,"noureddine","noureddine","noureddine","noureddine","1.0","1.0","amrabat","amrabat","amrabat","amrabat","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1405","0.0",,"noureddine","bennasser youssef","noureddine","bennasser youssef","0.0","0.0","amrabat","ait","amrabat","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1408","0.0",,"noureddine","amine","noureddine","amine","0.0","0.0","amrabat","harit","amrabat","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1407","0.0",,"noureddine","nabil","noureddine","nabil","0.0","0.0","amrabat","dirar","amrabat","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1402","0.0",,"aziz","kajoui monir","aziz","kajoui monir","0.0","0.0","bouhaddouz","el","bouhaddouz","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1403","0.0",,"aziz","khalid","aziz","khalid","0.0","0.0","bouhaddouz","boutaib","bouhaddouz","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1404","0.0",,"aziz","mbark","aziz","mbark","0.0","0.0","bouhaddouz","boussoufa","bouhaddouz","boussoufa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1405","0.0",,"aziz","bennasser youssef","aziz","bennasser youssef","0.0","0.0","bouhaddouz","ait","bouhaddouz","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1406","0.0",,"aziz","noureddine","aziz","noureddine","0.0","0.0","bouhaddouz","amrabat","bouhaddouz","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1407","0.0",,"aziz","nabil","aziz","nabil","0.0","0.0","bouhaddouz","dirar","bouhaddouz","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1408","0.0",,"aziz","amine","aziz","amine","0.0","0.0","bouhaddouz","harit","bouhaddouz","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1409","0.0",,"aziz","nesyri youssef","aziz","nesyri youssef","0.0","0.0","bouhaddouz","en","bouhaddouz","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1400","0.0",,"aziz","younes","aziz","younes","0.0","0.0","bouhaddouz","belhanda","bouhaddouz","belhanda","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1410","newplayerTeamData_1401","0.0",,"aziz","faycal","aziz","faycal","0.0","0.0","bouhaddouz","fajr","bouhaddouz","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1409","0.0",,"mehdi","nesyri youssef","mehdi","nesyri youssef","0.0","0.0","carcela","en","carcela","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1405","0.0",,"mehdi","bennasser youssef","mehdi","bennasser youssef","0.0","0.0","carcela","ait","carcela","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1406","0.0",,"mehdi","noureddine","mehdi","noureddine","0.0","0.0","carcela","amrabat","carcela","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1407","0.0",,"mehdi","nabil","mehdi","nabil","0.0","0.0","carcela","dirar","carcela","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1408","0.0",,"mehdi","amine","mehdi","amine","0.0","0.0","carcela","harit","carcela","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1401","0.0",,"mehdi","faycal","mehdi","faycal","0.0","0.0","carcela","fajr","carcela","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1404","0.0",,"costa manuel","mbark","costa manuel","mbark","0.0","0.0","da","boussoufa","da","boussoufa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1403","0.0",,"costa manuel","khalid","costa manuel","khalid","0.0","0.0","da","boutaib","da","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1402","0.0",,"mehdi","kajoui monir","mehdi","kajoui monir","0.0","0.0","carcela","el","carcela","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1402","0.0",,"costa manuel","kajoui monir","costa manuel","kajoui monir","0.0","0.0","da","el","da","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1403","0.0",,"mehdi","khalid","mehdi","khalid","0.0","0.0","carcela","boutaib","carcela","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1404","0.0",,"mehdi","mbark","mehdi","mbark","0.0","0.0","carcela","boussoufa","carcela","boussoufa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1401","0.0",,"costa manuel","faycal","costa manuel","faycal","0.0","0.0","da","fajr","da","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1420","0.0",,"noureddine","ahmed","noureddine","ahmed","0.0","0.0","amrabat","musa","amrabat","musa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1400","0.0",,"costa manuel","younes","costa manuel","younes","0.0","0.0","da","belhanda","da","belhanda","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1422","0.0",,"noureddine","odion","noureddine","odion","0.0","0.0","amrabat","ighalo","amrabat","ighalo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1400","0.0",,"mehdi","younes","mehdi","younes","0.0","0.0","carcela","belhanda","carcela","belhanda","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1421","0.0",,"noureddine","oghenekaro","noureddine","oghenekaro","0.0","0.0","amrabat","etebo","amrabat","etebo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1424","0.0",,"noureddine","victor","noureddine","victor","0.0","0.0","amrabat","moses","amrabat","moses","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1423","0.0",,"noureddine","john obi","noureddine","john obi","0.0","0.0","amrabat","mikel","amrabat","mikel","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1426","0.0",,"noureddine","simeon","noureddine","simeon","0.0","0.0","amrabat","nwankwo","amrabat","nwankwo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1425","0.0",,"noureddine","abdullahi","noureddine","abdullahi","0.0","0.0","amrabat","shehu","amrabat","shehu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1409","0.0",,"costa manuel","nesyri youssef","costa manuel","nesyri youssef","0.0","0.0","da","en","da","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1428","0.0",,"noureddine","joel","noureddine","joel","0.0","0.0","amrabat","obi","amrabat","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1408","0.0",,"costa manuel","amine","costa manuel","amine","0.0","0.0","da","harit","da","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1407","0.0",,"costa manuel","nabil","costa manuel","nabil","0.0","0.0","da","dirar","da","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1427","0.0",,"noureddine","kelechi","noureddine","kelechi","0.0","0.0","amrabat","iheanacho","amrabat","iheanacho","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1406","0.0",,"costa manuel","noureddine","costa manuel","noureddine","0.0","0.0","da","amrabat","da","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1429","0.0",,"noureddine","daniel","noureddine","daniel","0.0","0.0","amrabat","akpeyi","amrabat","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1405","0.0",,"costa manuel","bennasser youssef","costa manuel","bennasser youssef","0.0","0.0","da","ait","da","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1416","0.0",,"mehdi","elderson","mehdi","elderson","0.0","0.0","carcela","echiejile","carcela","echiejile","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1417","0.0",,"mehdi","onyinye","mehdi","onyinye","0.0","0.0","carcela","ndidi","carcela","ndidi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1418","0.0",,"mehdi","william","mehdi","william","0.0","0.0","carcela","ekong","carcela","ekong","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1419","0.0",,"mehdi","leon","mehdi","leon","0.0","0.0","carcela","balogun","carcela","balogun","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1412","0.0",,"mehdi","ahmed","mehdi","ahmed","0.0","0.0","carcela","tagnaouti","carcela","tagnaouti","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1415","0.0",,"costa manuel","bryan","costa manuel","bryan","0.0","0.0","da","idowu","da","idowu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1413","1.0",,"mehdi","mehdi","mehdi","mehdi","1.0","1.0","carcela","carcela","carcela","carcela","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1414","0.0",,"costa manuel","ikechukwu","costa manuel","ikechukwu","0.0","0.0","da","ezenwa","da","ezenwa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1414","0.0",,"mehdi","ikechukwu","mehdi","ikechukwu","0.0","0.0","carcela","ezenwa","carcela","ezenwa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1413","0.0",,"costa manuel","mehdi","costa manuel","mehdi","0.0","0.0","da","carcela","da","carcela","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1415","0.0",,"mehdi","bryan","mehdi","bryan","0.0","0.0","carcela","idowu","carcela","idowu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1412","0.0",,"costa manuel","ahmed","costa manuel","ahmed","0.0","0.0","da","tagnaouti","da","tagnaouti","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1411","0.0",,"costa manuel","sofyan","costa manuel","sofyan","0.0","0.0","da","amrabat","da","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1410","0.0",,"costa manuel","aziz","costa manuel","aziz","0.0","0.0","da","bouhaddouz","da","bouhaddouz","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1410","0.0",,"mehdi","aziz","mehdi","aziz","0.0","0.0","carcela","bouhaddouz","carcela","bouhaddouz","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1411","0.2",,"noureddine","sofyan","noureddine","sofyan","0.0","0.0","amrabat","amrabat","amrabat","amrabat","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1413","newplayerTeamData_1411","0.0",,"mehdi","sofyan","mehdi","sofyan","0.0","0.0","carcela","amrabat","carcela","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1410","0.0",,"noureddine","aziz","noureddine","aziz","0.0","0.0","amrabat","bouhaddouz","amrabat","bouhaddouz","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1413","0.0",,"noureddine","mehdi","noureddine","mehdi","0.0","0.0","amrabat","carcela","amrabat","carcela","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1412","0.0",,"noureddine","ahmed","noureddine","ahmed","0.0","0.0","amrabat","tagnaouti","amrabat","tagnaouti","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1415","0.0",,"noureddine","bryan","noureddine","bryan","0.0","0.0","amrabat","idowu","amrabat","idowu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1414","0.0",,"noureddine","ikechukwu","noureddine","ikechukwu","0.0","0.0","amrabat","ezenwa","amrabat","ezenwa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1419","0.0",,"costa manuel","leon","costa manuel","leon","0.0","0.0","da","balogun","da","balogun","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1417","0.0",,"noureddine","onyinye","noureddine","onyinye","0.0","0.0","amrabat","ndidi","amrabat","ndidi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1416","0.0",,"noureddine","elderson","noureddine","elderson","0.0","0.0","amrabat","echiejile","amrabat","echiejile","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1418","0.0",,"costa manuel","william","costa manuel","william","0.0","0.0","da","ekong","da","ekong","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1419","0.0",,"noureddine","leon","noureddine","leon","0.0","0.0","amrabat","balogun","amrabat","balogun","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1417","0.0",,"costa manuel","onyinye","costa manuel","onyinye","0.0","0.0","da","ndidi","da","ndidi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1416","0.0",,"costa manuel","elderson","costa manuel","elderson","0.0","0.0","da","echiejile","da","echiejile","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1406","newplayerTeamData_1418","0.0",,"noureddine","william","noureddine","william","0.0","0.0","amrabat","ekong","amrabat","ekong","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1392","0.0",,"daniel","achraf","daniel","achraf","0.0","0.0","akpeyi","hakimi","akpeyi","hakimi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1393","0.0",,"daniel","hamza","daniel","hamza","0.0","0.0","akpeyi","mendyl","akpeyi","mendyl","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1390","0.0",,"daniel","jesus","daniel","jesus","0.0","0.0","akpeyi","gallardo","akpeyi","gallardo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1391","0.0",,"daniel","yassine","daniel","yassine","0.0","0.0","akpeyi","bounou","akpeyi","bounou","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1426","0.0",,"costa manuel","simeon","costa manuel","simeon","0.0","0.0","da","nwankwo","da","nwankwo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1389","0.0",,"daniel","hirving","daniel","hirving","0.0","0.0","akpeyi","lozano","akpeyi","lozano","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1425","0.0",,"costa manuel","abdullahi","costa manuel","abdullahi","0.0","0.0","da","shehu","da","shehu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1387","0.0",,"daniel","javier","daniel","javier","0.0","0.0","akpeyi","aquino","akpeyi","aquino","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1424","0.0",,"costa manuel","victor","costa manuel","victor","0.0","0.0","da","moses","da","moses","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1423","0.0",,"costa manuel","john obi","costa manuel","john obi","0.0","0.0","da","mikel","da","mikel","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1388","0.0",,"daniel","edson","daniel","edson","0.0","0.0","akpeyi","alvarez","akpeyi","alvarez","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1422","0.0",,"costa manuel","odion","costa manuel","odion","0.0","0.0","da","ighalo","da","ighalo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1385","0.0",,"daniel","andres","daniel","andres","0.0","0.0","akpeyi","guardado","akpeyi","guardado","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1386","0.0",,"daniel","oribe","daniel","oribe","0.0","0.0","akpeyi","peralta","akpeyi","peralta","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1421","0.0",,"costa manuel","oghenekaro","costa manuel","oghenekaro","0.0","0.0","da","etebo","da","etebo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1420","0.0",,"costa manuel","ahmed","costa manuel","ahmed","0.0","0.0","da","musa","da","musa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1384","0.0",,"daniel","jesus","daniel","jesus","0.0","0.0","akpeyi","corona","akpeyi","corona","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1429","0.0",,"costa manuel","daniel","costa manuel","daniel","0.0","0.0","da","akpeyi","da","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1428","0.0",,"costa manuel","joel","costa manuel","joel","0.0","0.0","da","obi","da","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1394","newplayerTeamData_1427","0.0",,"costa manuel","kelechi","costa manuel","kelechi","0.0","0.0","da","iheanacho","da","iheanacho","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1398","0.0",,"daniel","ahmadi karim","daniel","ahmadi karim","0.0","0.0","akpeyi","el","akpeyi","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1399","0.0",,"daniel","kaabi ayoub","daniel","kaabi ayoub","0.0","0.0","akpeyi","el","akpeyi","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1396","0.0",,"daniel","romain","daniel","romain","0.0","0.0","akpeyi","saiss","akpeyi","saiss","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1397","0.0",,"daniel","hakim","daniel","hakim","0.0","0.0","akpeyi","ziyach","akpeyi","ziyach","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1394","0.0",,"daniel","costa manuel","daniel","costa manuel","0.0","0.0","akpeyi","da","akpeyi","da","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1429","newplayerTeamData_1395","0.0",,"daniel","mehdi","daniel","mehdi","0.0","0.0","akpeyi","benatia","akpeyi","benatia","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1420","0.0",,"william","ahmed","william","ahmed","0.0","0.0","ekong","musa","ekong","musa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1406","0.0",,"abdullahi","noureddine","abdullahi","noureddine","0.0","0.0","shehu","amrabat","shehu","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1421","0.0",,"william","oghenekaro","william","oghenekaro","0.0","0.0","ekong","etebo","ekong","etebo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1407","0.0",,"abdullahi","nabil","abdullahi","nabil","0.0","0.0","shehu","dirar","shehu","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1408","0.0",,"abdullahi","amine","abdullahi","amine","0.0","0.0","shehu","harit","shehu","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1422","0.0",,"william","odion","william","odion","0.0","0.0","ekong","ighalo","ekong","ighalo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1399","0.0",,"leon","kaabi ayoub","leon","kaabi ayoub","0.0","0.0","balogun","el","balogun","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1409","0.0",,"abdullahi","nesyri youssef","abdullahi","nesyri youssef","0.0","0.0","shehu","en","shehu","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1423","0.0",,"william","john obi","william","john obi","0.0","0.0","ekong","mikel","ekong","mikel","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1397","0.0",,"leon","hakim","leon","hakim","0.0","0.0","balogun","ziyach","balogun","ziyach","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1398","0.0",,"leon","ahmadi karim","leon","ahmadi karim","0.0","0.0","balogun","el","balogun","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1395","0.0",,"leon","mehdi","leon","mehdi","0.0","0.0","balogun","benatia","balogun","benatia","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1396","0.0",,"leon","romain","leon","romain","0.0","0.0","balogun","saiss","balogun","saiss","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1402","0.0",,"younes","kajoui monir","younes","kajoui monir","0.0","0.0","belhanda","el","belhanda","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1428","0.0",,"william","joel","william","joel","0.0","0.0","ekong","obi","ekong","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1429","0.0",,"william","daniel","william","daniel","0.0","0.0","ekong","akpeyi","ekong","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1401","0.0",,"younes","faycal","younes","faycal","0.0","0.0","belhanda","fajr","belhanda","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1400","1.0",,"younes","younes","younes","younes","1.0","1.0","belhanda","belhanda","belhanda","belhanda","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1424","0.0",,"william","victor","william","victor","0.0","0.0","ekong","moses","ekong","moses","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1425","0.0",,"william","abdullahi","william","abdullahi","0.0","0.0","ekong","shehu","ekong","shehu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1426","0.0",,"william","simeon","william","simeon","0.0","0.0","ekong","nwankwo","ekong","nwankwo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1427","0.0",,"william","kelechi","william","kelechi","0.0","0.0","ekong","iheanacho","ekong","iheanacho","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1409","0.0",,"younes","nesyri youssef","younes","nesyri youssef","0.0","0.0","belhanda","en","belhanda","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1408","0.0",,"younes","amine","younes","amine","0.0","0.0","belhanda","harit","belhanda","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1407","0.0",,"younes","nabil","younes","nabil","0.0","0.0","belhanda","dirar","belhanda","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1406","0.0",,"younes","noureddine","younes","noureddine","0.0","0.0","belhanda","amrabat","belhanda","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1405","0.0",,"younes","bennasser youssef","younes","bennasser youssef","0.0","0.0","belhanda","ait","belhanda","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1404","0.0",,"younes","mbark","younes","mbark","0.0","0.0","belhanda","boussoufa","belhanda","boussoufa","0.0","0.0"
